Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2010 [YR2010],2015 [YR2015],2005 [YR2005],2000 [YR2000],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Zambia,ZMB,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,982.36139,144.60235,64.38721,..,1247.12708,964.79014,785.36824,..,..,..,..
Zambia,ZMB,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,48.58798,..,..,..,..,51.08693,..,..,..,..,51.45444,..
Zimbabwe,ZWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,83.58271,..,..,88.69342
Zimbabwe,ZWE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.08,..,6.68,8.5,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,185.92987,..,..,..,..,1427.41692,1282.51065,..,..,1038.908,1144.694,1196.704
Zimbabwe,ZWE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,71.66262,72.62408,61.90852,..,53.94247,..,..,..,..,..,..,69.74
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Data from database: Education Statistics - All Indicators,,,,,,,,,,,,,,,,,,,,
Last Updated: 06/25/2024,,,,,,,,,,,,,,,,,,,,
